"Date","variable","Parameter","volume.group"
2013-01-21,"k",0.075925110686863,"5"
2013-01-22,"k",0.0861516829005266,"5"
2013-01-23,"k",0.0911494374284989,"5"
2013-01-24,"k",0.0960701709038981,"5"
2013-01-25,"k",0.100913883326724,"5"
2013-01-26,"k",0.105680574696978,"5"
2013-01-27,"k",0.110370245014658,"5"
2013-01-28,"k",0.114982894279765,"5"
2013-01-29,"k",0.119518522492299,"5"
2013-01-30,"k",0.12397712965226,"5"
2013-01-31,"k",0.128358715759648,"5"
2013-02-01,"k",0.132663280814464,"5"
2013-02-02,"k",0.136890824816706,"5"
2013-02-03,"k",0.141041347766375,"5"
2013-02-04,"k",0.145114849663471,"5"
2013-02-05,"k",0.149111330507994,"5"
2013-02-06,"k",0.153030790299944,"5"
2013-02-07,"k",0.156873229039321,"5"
2013-02-08,"k",0.160638646726125,"5"
2013-02-09,"k",0.164327043360356,"5"
2013-02-10,"k",0.167938418942014,"5"
2013-02-11,"k",0.171472773471098,"5"
2013-02-12,"k",0.17493010694761,"5"
2013-02-13,"k",0.178310419371549,"5"
2013-02-14,"k",0.181613710742915,"5"
2013-02-15,"k",0.184839981061708,"5"
2013-02-16,"k",0.187989230327928,"5"
2013-02-17,"k",0.191061458541574,"5"
2013-02-18,"k",0.194056665702648,"5"
2013-02-19,"k",0.196974851811149,"5"
2013-02-20,"k",0.199816016867077,"5"
2013-02-21,"k",0.202580160870431,"5"
2013-02-22,"k",0.205267283821213,"5"
2013-02-23,"k",0.207877385719422,"5"
2013-02-24,"k",0.210410466565057,"5"
2013-02-25,"k",0.21286652635812,"5"
2013-02-26,"k",0.215245565098609,"5"
2013-02-27,"k",0.217547582786526,"5"
2013-02-28,"k",0.21977257942187,"5"
2013-03-01,"k",0.22192055500464,"5"
2013-03-02,"k",0.223991509534838,"5"
2013-03-03,"k",0.225985443012462,"5"
2013-03-04,"k",0.227902355437514,"5"
2013-03-05,"k",0.229742246809992,"5"
2013-03-06,"k",0.231505117129898,"5"
2013-03-07,"k",0.23319096639723,"5"
2013-03-08,"k",0.234799794611989,"5"
2013-03-09,"k",0.236331601774176,"5"
2013-03-10,"k",0.237786387883789,"5"
2013-03-11,"k",0.239164152940829,"5"
2013-03-12,"k",0.240464896945297,"5"
2013-03-13,"k",0.241688619897191,"5"
2013-03-14,"k",0.242835321796512,"5"
2013-03-15,"k",0.243905002643261,"5"
2013-03-16,"k",0.244897662437436,"5"
2013-03-17,"k",0.245813301179038,"5"
2013-03-18,"k",0.246651918868067,"5"
2013-03-19,"k",0.247413515504523,"5"
2013-03-20,"k",0.248098091088406,"5"
2013-03-21,"k",0.248705645619717,"5"
2013-03-22,"k",0.249236179098454,"5"
2013-03-23,"k",0.249689691524618,"5"
2013-03-24,"k",0.250066182898209,"5"
2013-03-25,"k",0.250365653219227,"5"
2013-03-26,"k",0.250588102487672,"5"
2013-03-27,"k",0.250733530703544,"5"
2013-03-28,"k",0.250801937866843,"5"
2013-03-29,"k",0.250793323977569,"5"
2013-03-30,"k",0.250707689035722,"5"
2013-03-31,"k",0.250545033041302,"5"
2013-04-01,"k",0.250305355994309,"5"
2013-04-02,"k",0.249988657894743,"5"
2013-04-03,"k",0.249594938742603,"5"
2013-04-04,"k",0.249124198537891,"5"
2013-04-05,"k",0.248576437280606,"5"
2013-04-06,"k",0.247951654970748,"5"
2013-04-07,"k",0.247249851608317,"5"
2013-04-08,"k",0.246471027193312,"5"
2013-04-09,"k",0.245615181725735,"5"
2013-04-10,"k",0.244682315205585,"5"
2013-04-11,"k",0.243672427632862,"5"
2013-04-12,"k",0.242585519007565,"5"
2013-04-13,"k",0.241421589329696,"5"
2013-04-14,"k",0.240180638599254,"5"
2013-04-15,"k",0.238862666816238,"5"
2013-04-16,"k",0.23746767398065,"5"
2013-04-17,"k",0.235995660092488,"5"
2013-04-18,"k",0.234446625151754,"5"
2013-04-19,"k",0.232820569158447,"5"
2013-04-20,"k",0.231117492112566,"5"
2013-04-21,"k",0.229337394014113,"5"
2013-04-22,"k",0.227480274863086,"5"
2013-04-23,"k",0.225546134659486,"5"
2013-04-24,"k",0.223534973403314,"5"
2013-04-25,"k",0.221446791094568,"5"
2013-04-26,"k",0.21928158773325,"5"
2013-04-27,"k",0.217039363319358,"5"
2013-04-28,"k",0.214720117852893,"5"
2013-04-29,"k",0.212323851333856,"5"
2013-04-30,"k",0.209850563762245,"5"
2013-05-01,"k",0.207300255138061,"5"
2013-05-02,"k",0.204672925461305,"5"
2013-05-03,"k",0.201968574731975,"5"
2013-05-04,"k",0.199187202950072,"5"
2013-05-05,"k",0.196328810115596,"5"
2013-05-06,"k",0.193393396228547,"5"
2013-05-07,"k",0.190380961288926,"5"
2013-05-08,"k",0.187291505296731,"5"
2013-05-09,"k",0.184125028251963,"5"
2013-05-10,"k",0.180881530154622,"5"
2013-05-11,"k",0.177561011004708,"5"
2013-05-12,"k",0.174163470802221,"5"
2013-05-13,"k",0.170688909547161,"5"
2013-05-14,"k",0.167137327239528,"5"
2013-05-15,"k",0.163508723879322,"5"
2013-05-16,"k",0.159803099466543,"5"
2013-05-17,"k",0.156020454001191,"5"
2013-05-18,"k",0.152160787483266,"5"
2013-05-19,"k",0.148224099912768,"5"
2013-05-20,"k",0.144210391289697,"5"
2013-05-21,"k",0.140119661614053,"5"
2013-01-21,"Y",0.301223151510287,"5"
2013-01-22,"Y",0.30170549602033,"5"
2013-01-23,"Y",0.301945535722983,"5"
2013-01-24,"Y",0.302184820390725,"5"
2013-01-25,"Y",0.302423350023555,"5"
2013-01-26,"Y",0.302661124621472,"5"
2013-01-27,"Y",0.302898144184478,"5"
2013-01-28,"Y",0.303134408712572,"5"
2013-01-29,"Y",0.303369918205753,"5"
2013-01-30,"Y",0.303604672664023,"5"
2013-01-31,"Y",0.303838672087381,"5"
2013-02-01,"Y",0.304071916475826,"5"
2013-02-02,"Y",0.30430440582936,"5"
2013-02-03,"Y",0.304536140147982,"5"
2013-02-04,"Y",0.304767119431692,"5"
2013-02-05,"Y",0.30499734368049,"5"
2013-02-06,"Y",0.305226812894376,"5"
2013-02-07,"Y",0.305455527073349,"5"
2013-02-08,"Y",0.305683486217411,"5"
2013-02-09,"Y",0.305910690326561,"5"
2013-02-10,"Y",0.306137139400799,"5"
2013-02-11,"Y",0.306362833440125,"5"
2013-02-12,"Y",0.306587772444539,"5"
2013-02-13,"Y",0.306811956414041,"5"
2013-02-14,"Y",0.307035385348631,"5"
2013-02-15,"Y",0.307258059248309,"5"
2013-02-16,"Y",0.307479978113075,"5"
2013-02-17,"Y",0.307701141942929,"5"
2013-02-18,"Y",0.307921550737871,"5"
2013-02-19,"Y",0.308141204497901,"5"
2013-02-20,"Y",0.308360103223019,"5"
2013-02-21,"Y",0.308578246913226,"5"
2013-02-22,"Y",0.30879563556852,"5"
2013-02-23,"Y",0.309012269188902,"5"
2013-02-24,"Y",0.309228147774372,"5"
2013-02-25,"Y",0.30944327132493,"5"
2013-02-26,"Y",0.309657639840577,"5"
2013-02-27,"Y",0.309871253321311,"5"
2013-02-28,"Y",0.310084111767133,"5"
2013-03-01,"Y",0.310296215178044,"5"
2013-03-02,"Y",0.310507563554042,"5"
2013-03-03,"Y",0.310718156895128,"5"
2013-03-04,"Y",0.310927995201303,"5"
2013-03-05,"Y",0.311137078472565,"5"
2013-03-06,"Y",0.311345406708915,"5"
2013-03-07,"Y",0.311552979910354,"5"
2013-03-08,"Y",0.31175979807688,"5"
2013-03-09,"Y",0.311965861208495,"5"
2013-03-10,"Y",0.312171169305197,"5"
2013-03-11,"Y",0.312375722366988,"5"
2013-03-12,"Y",0.312579520393866,"5"
2013-03-13,"Y",0.312782563385833,"5"
2013-03-14,"Y",0.312984851342887,"5"
2013-03-15,"Y",0.31318638426503,"5"
2013-03-16,"Y",0.313387162152261,"5"
2013-03-17,"Y",0.313587185004579,"5"
2013-03-18,"Y",0.313786452821986,"5"
2013-03-19,"Y",0.313984965604481,"5"
2013-03-20,"Y",0.314182723352063,"5"
2013-03-21,"Y",0.314379726064734,"5"
2013-03-22,"Y",0.314575973742493,"5"
2013-03-23,"Y",0.314771466385339,"5"
2013-03-24,"Y",0.314966203993274,"5"
2013-03-25,"Y",0.315160186566297,"5"
2013-03-26,"Y",0.315353414104408,"5"
2013-03-27,"Y",0.315545886607607,"5"
2013-03-28,"Y",0.315737604075893,"5"
2013-03-29,"Y",0.315928566509268,"5"
2013-03-30,"Y",0.316118773907731,"5"
2013-03-31,"Y",0.316308226271282,"5"
2013-04-01,"Y",0.316496923599921,"5"
2013-04-02,"Y",0.316684865893648,"5"
2013-04-03,"Y",0.316872053152463,"5"
2013-04-04,"Y",0.317058485376366,"5"
2013-04-05,"Y",0.317244162565357,"5"
2013-04-06,"Y",0.317429084719436,"5"
2013-04-07,"Y",0.317613251838603,"5"
2013-04-08,"Y",0.317796663922858,"5"
2013-04-09,"Y",0.317979320972201,"5"
2013-04-10,"Y",0.318161222986632,"5"
2013-04-11,"Y",0.318342369966151,"5"
2013-04-12,"Y",0.318522761910759,"5"
2013-04-13,"Y",0.318702398820454,"5"
2013-04-14,"Y",0.318881280695237,"5"
2013-04-15,"Y",0.319059407535108,"5"
2013-04-16,"Y",0.319236779340067,"5"
2013-04-17,"Y",0.319413396110115,"5"
2013-04-18,"Y",0.31958925784525,"5"
2013-04-19,"Y",0.319764364545473,"5"
2013-04-20,"Y",0.319938716210784,"5"
2013-04-21,"Y",0.320112312841184,"5"
2013-04-22,"Y",0.320285154436671,"5"
2013-04-23,"Y",0.320457240997247,"5"
2013-04-24,"Y",0.32062857252291,"5"
2013-04-25,"Y",0.320799149013661,"5"
2013-04-26,"Y",0.320968970469501,"5"
2013-04-27,"Y",0.321138036890428,"5"
2013-04-28,"Y",0.321306348276444,"5"
2013-04-29,"Y",0.321473904627547,"5"
2013-04-30,"Y",0.321640705943739,"5"
2013-05-01,"Y",0.321806752225018,"5"
2013-05-02,"Y",0.321972043471386,"5"
2013-05-03,"Y",0.322136579682841,"5"
2013-05-04,"Y",0.322300360859385,"5"
2013-05-05,"Y",0.322463387001017,"5"
2013-05-06,"Y",0.322625658107736,"5"
2013-05-07,"Y",0.322787174179544,"5"
2013-05-08,"Y",0.322947935216439,"5"
2013-05-09,"Y",0.323107941218423,"5"
2013-05-10,"Y",0.323267192185495,"5"
2013-05-11,"Y",0.323425688117655,"5"
2013-05-12,"Y",0.323583429014902,"5"
2013-05-13,"Y",0.323740414877238,"5"
2013-05-14,"Y",0.323896645704662,"5"
2013-05-15,"Y",0.324052121497174,"5"
2013-05-16,"Y",0.324206842254774,"5"
2013-05-17,"Y",0.324360807977461,"5"
2013-05-18,"Y",0.324514018665237,"5"
2013-05-19,"Y",0.324666474318101,"5"
2013-05-20,"Y",0.324818174936053,"5"
2013-05-21,"Y",0.324969120519093,"5"
2013-01-21,"af",0.445504827159172,"5"
2013-01-22,"af",0.44521157643885,"5"
2013-01-23,"af",0.445108523974375,"5"
2013-01-24,"af",0.445034520107025,"5"
2013-01-25,"af",0.4449895648368,"5"
2013-01-26,"af",0.444973658163699,"5"
2013-01-27,"af",0.444986800087722,"5"
2013-01-28,"af",0.445028990608869,"5"
2013-01-29,"af",0.445100229727141,"5"
2013-01-30,"af",0.445200517442537,"5"
2013-01-31,"af",0.445329853755058,"5"
2013-02-01,"af",0.445488238664703,"5"
2013-02-02,"af",0.445675672171473,"5"
2013-02-03,"af",0.445892154275366,"5"
2013-02-04,"af",0.446137684976385,"5"
2013-02-05,"af",0.446412264274527,"5"
2013-02-06,"af",0.446715892169794,"5"
2013-02-07,"af",0.447048568662185,"5"
2013-02-08,"af",0.447410293751701,"5"
2013-02-09,"af",0.447801067438341,"5"
2013-02-10,"af",0.448220889722106,"5"
2013-02-11,"af",0.448669760602995,"5"
2013-02-12,"af",0.449147680081008,"5"
2013-02-13,"af",0.449654648156145,"5"
2013-02-14,"af",0.450190664828407,"5"
2013-02-15,"af",0.450755730097794,"5"
2013-02-16,"af",0.451349843964305,"5"
2013-02-17,"af",0.45197300642794,"5"
2013-02-18,"af",0.452625217488699,"5"
2013-02-19,"af",0.453306477146583,"5"
2013-02-20,"af",0.454016785401591,"5"
2013-02-21,"af",0.454756142253724,"5"
2013-02-22,"af",0.455524547702981,"5"
2013-02-23,"af",0.456322001749363,"5"
2013-02-24,"af",0.457148504392868,"5"
2013-02-25,"af",0.458004055633499,"5"
2013-02-26,"af",0.458888655471253,"5"
2013-02-27,"af",0.459802303906132,"5"
2013-02-28,"af",0.460745000938136,"5"
2013-03-01,"af",0.461716746567263,"5"
2013-03-02,"af",0.462717540793515,"5"
2013-03-03,"af",0.463747383616892,"5"
2013-03-04,"af",0.464806275037393,"5"
2013-03-05,"af",0.465894215055018,"5"
2013-03-06,"af",0.467011203669768,"5"
2013-03-07,"af",0.468157240881642,"5"
2013-03-08,"af",0.46933232669064,"5"
2013-03-09,"af",0.470536461096763,"5"
2013-03-10,"af",0.47176964410001,"5"
2013-03-11,"af",0.473031875700382,"5"
2013-03-12,"af",0.474323155897878,"5"
2013-03-13,"af",0.475643484692498,"5"
2013-03-14,"af",0.476992862084243,"5"
2013-03-15,"af",0.478371288073112,"5"
2013-03-16,"af",0.479778762659105,"5"
2013-03-17,"af",0.481215285842223,"5"
2013-03-18,"af",0.482680857622465,"5"
2013-03-19,"af",0.484175477999832,"5"
2013-03-20,"af",0.485699146974323,"5"
2013-03-21,"af",0.487251864545938,"5"
2013-03-22,"af",0.488833630714678,"5"
2013-03-23,"af",0.490444445480542,"5"
2013-03-24,"af",0.492084308843531,"5"
2013-03-25,"af",0.493753220803644,"5"
2013-03-26,"af",0.495451181360881,"5"
2013-03-27,"af",0.497178190515243,"5"
2013-03-28,"af",0.498934248266729,"5"
2013-03-29,"af",0.500719354615339,"5"
2013-03-30,"af",0.502533509561074,"5"
2013-03-31,"af",0.504376713103933,"5"
2013-04-01,"af",0.506248965243917,"5"
2013-04-02,"af",0.508150265981025,"5"
2013-04-03,"af",0.510080615315257,"5"
2013-04-04,"af",0.512040013246614,"5"
2013-04-05,"af",0.514028459775095,"5"
2013-04-06,"af",0.5160459549007,"5"
2013-04-07,"af",0.51809249862343,"5"
2013-04-08,"af",0.520168090943284,"5"
2013-04-09,"af",0.522272731860263,"5"
2013-04-10,"af",0.524406421374366,"5"
2013-04-11,"af",0.526569159485593,"5"
2013-04-12,"af",0.528760946193945,"5"
2013-04-13,"af",0.530981781499421,"5"
2013-04-14,"af",0.533231665402022,"5"
2013-04-15,"af",0.535510597901747,"5"
2013-04-16,"af",0.537818578998596,"5"
2013-04-17,"af",0.54015560869257,"5"
2013-04-18,"af",0.542521686983668,"5"
2013-04-19,"af",0.54491681387189,"5"
2013-04-20,"af",0.547340989357237,"5"
2013-04-21,"af",0.549794213439708,"5"
2013-04-22,"af",0.552276486119304,"5"
2013-04-23,"af",0.554787807396024,"5"
2013-04-24,"af",0.557328177269868,"5"
2013-04-25,"af",0.559897595740837,"5"
2013-04-26,"af",0.56249606280893,"5"
2013-04-27,"af",0.565123578474148,"5"
2013-04-28,"af",0.56778014273649,"5"
2013-04-29,"af",0.570465755595956,"5"
2013-04-30,"af",0.573180417052547,"5"
2013-05-01,"af",0.575924127106262,"5"
2013-05-02,"af",0.578696885757101,"5"
2013-05-03,"af",0.581498693005065,"5"
2013-05-04,"af",0.584329548850153,"5"
2013-05-05,"af",0.587189453292366,"5"
2013-05-06,"af",0.590078406331702,"5"
2013-05-07,"af",0.592996407968164,"5"
2013-05-08,"af",0.59594345820175,"5"
2013-05-09,"af",0.59891955703246,"5"
2013-05-10,"af",0.601924704460294,"5"
2013-05-11,"af",0.604958900485253,"5"
2013-05-12,"af",0.608022145107336,"5"
2013-05-13,"af",0.611114438326544,"5"
2013-05-14,"af",0.614235780142876,"5"
2013-05-15,"af",0.617386170556332,"5"
2013-05-16,"af",0.620565609566913,"5"
2013-05-17,"af",0.623774097174618,"5"
2013-05-18,"af",0.627011633379448,"5"
2013-05-19,"af",0.630278218181402,"5"
2013-05-20,"af",0.63357385158048,"5"
2013-05-21,"af",0.636898533576683,"5"
2013-01-21,"as",0.25825033120511,"5"
2013-01-22,"as",0.256965922688487,"5"
2013-01-23,"as",0.256314044859575,"5"
2013-01-24,"as",0.255655717983596,"5"
2013-01-25,"as",0.254990942060549,"5"
2013-01-26,"as",0.254319717090435,"5"
2013-01-27,"as",0.253642043073255,"5"
2013-01-28,"as",0.252957920009007,"5"
2013-01-29,"as",0.252267347897692,"5"
2013-01-30,"as",0.251570326739309,"5"
2013-01-31,"as",0.25086685653386,"5"
2013-02-01,"as",0.250156937281343,"5"
2013-02-02,"as",0.249440568981759,"5"
2013-02-03,"as",0.248717751635109,"5"
2013-02-04,"as",0.24798848524139,"5"
2013-02-05,"as",0.247252769800605,"5"
2013-02-06,"as",0.246510605312753,"5"
2013-02-07,"as",0.245761991777833,"5"
2013-02-08,"as",0.245006929195846,"5"
2013-02-09,"as",0.244245417566792,"5"
2013-02-10,"as",0.243477456890671,"5"
2013-02-11,"as",0.242703047167483,"5"
2013-02-12,"as",0.241922188397228,"5"
2013-02-13,"as",0.241134880579905,"5"
2013-02-14,"as",0.240341123715515,"5"
2013-02-15,"as",0.239540917804059,"5"
2013-02-16,"as",0.238734262845534,"5"
2013-02-17,"as",0.237921158839943,"5"
2013-02-18,"as",0.237101605787285,"5"
2013-02-19,"as",0.236275603687559,"5"
2013-02-20,"as",0.235443152540767,"5"
2013-02-21,"as",0.234604252346907,"5"
2013-02-22,"as",0.23375890310598,"5"
2013-02-23,"as",0.232907104817985,"5"
2013-02-24,"as",0.232048857482924,"5"
2013-02-25,"as",0.231184161100796,"5"
2013-02-26,"as",0.2303130156716,"5"
2013-02-27,"as",0.229435421195337,"5"
2013-02-28,"as",0.228551377672007,"5"
2013-03-01,"as",0.22766088510161,"5"
2013-03-02,"as",0.226763943484145,"5"
2013-03-03,"as",0.225860552819614,"5"
2013-03-04,"as",0.224950713108015,"5"
2013-03-05,"as",0.224034424349349,"5"
2013-03-06,"as",0.223111686543616,"5"
2013-03-07,"as",0.222182499690816,"5"
2013-03-08,"as",0.221246863790949,"5"
2013-03-09,"as",0.220304778844015,"5"
2013-03-10,"as",0.219356244850013,"5"
2013-03-11,"as",0.218401261808944,"5"
2013-03-12,"as",0.217439829720808,"5"
2013-03-13,"as",0.216471948585605,"5"
2013-03-14,"as",0.215497618403335,"5"
2013-03-15,"as",0.214516839173997,"5"
2013-03-16,"as",0.213529610897593,"5"
2013-03-17,"as",0.212535933574121,"5"
2013-03-18,"as",0.211535807203582,"5"
2013-03-19,"as",0.210529231785976,"5"
2013-03-20,"as",0.209516207321302,"5"
2013-03-21,"as",0.208496733809562,"5"
2013-03-22,"as",0.207470811250754,"5"
2013-03-23,"as",0.20643843964488,"5"
2013-03-24,"as",0.205399618991938,"5"
2013-03-25,"as",0.204354349291929,"5"
2013-03-26,"as",0.203302630544852,"5"
2013-03-27,"as",0.202244462750709,"5"
2013-03-28,"as",0.201179845909498,"5"
2013-03-29,"as",0.200108780021221,"5"
2013-03-30,"as",0.199031265085876,"5"
2013-03-31,"as",0.197947301103464,"5"
2013-04-01,"as",0.196856888073984,"5"
2013-04-02,"as",0.195760025997438,"5"
2013-04-03,"as",0.194656714873824,"5"
2013-04-04,"as",0.193546954703144,"5"
2013-04-05,"as",0.192430745485396,"5"
2013-04-06,"as",0.191308087220581,"5"
2013-04-07,"as",0.190178979908699,"5"
2013-04-08,"as",0.189043423549749,"5"
2013-04-09,"as",0.187901418143733,"5"
2013-04-10,"as",0.186752963690649,"5"
2013-04-11,"as",0.185598060190498,"5"
2013-04-12,"as",0.18443670764328,"5"
2013-04-13,"as",0.183268906048995,"5"
2013-04-14,"as",0.182094655407642,"5"
2013-04-15,"as",0.180913955719223,"5"
2013-04-16,"as",0.179726806983736,"5"
2013-04-17,"as",0.178533209201182,"5"
2013-04-18,"as",0.177333162371561,"5"
2013-04-19,"as",0.176126666494873,"5"
2013-04-20,"as",0.174913721571118,"5"
2013-04-21,"as",0.173694327600295,"5"
2013-04-22,"as",0.172468484582406,"5"
2013-04-23,"as",0.171236192517449,"5"
2013-04-24,"as",0.169997451405425,"5"
2013-04-25,"as",0.168752261246334,"5"
2013-04-26,"as",0.167500622040175,"5"
2013-04-27,"as",0.16624253378695,"5"
2013-04-28,"as",0.164977996486657,"5"
2013-04-29,"as",0.163707010139298,"5"
2013-04-30,"as",0.162429574744871,"5"
2013-05-01,"as",0.161145690303376,"5"
2013-05-02,"as",0.159855356814815,"5"
2013-05-03,"as",0.158558574279187,"5"
2013-05-04,"as",0.157255342696491,"5"
2013-05-05,"as",0.155945662066728,"5"
2013-05-06,"as",0.154629532389898,"5"
2013-05-07,"as",0.153306953666001,"5"
2013-05-08,"as",0.151977925895037,"5"
2013-05-09,"as",0.150642449077005,"5"
2013-05-10,"as",0.149300523211907,"5"
2013-05-11,"as",0.147952148299741,"5"
2013-05-12,"as",0.146597324340508,"5"
2013-05-13,"as",0.145236051334208,"5"
2013-05-14,"as",0.143868329280841,"5"
2013-05-15,"as",0.142494158180406,"5"
2013-05-16,"as",0.141113538032905,"5"
2013-05-17,"as",0.139726468838336,"5"
2013-05-18,"as",0.1383329505967,"5"
2013-05-19,"as",0.136932983307997,"5"
2013-05-20,"as",0.135526566972227,"5"
2013-05-21,"as",0.13411370158939,"5"
2013-01-21,"ar",0.296244841635718,"5"
2013-01-22,"ar",0.297822500872663,"5"
2013-01-23,"ar",0.29857743116605,"5"
2013-01-24,"ar",0.299309761909379,"5"
2013-01-25,"ar",0.300019493102651,"5"
2013-01-26,"ar",0.300706624745866,"5"
2013-01-27,"ar",0.301371156839024,"5"
2013-01-28,"ar",0.302013089382124,"5"
2013-01-29,"ar",0.302632422375167,"5"
2013-01-30,"ar",0.303229155818153,"5"
2013-01-31,"ar",0.303803289711082,"5"
2013-02-01,"ar",0.304354824053954,"5"
2013-02-02,"ar",0.304883758846768,"5"
2013-02-03,"ar",0.305390094089525,"5"
2013-02-04,"ar",0.305873829782225,"5"
2013-02-05,"ar",0.306334965924868,"5"
2013-02-06,"ar",0.306773502517453,"5"
2013-02-07,"ar",0.307189439559982,"5"
2013-02-08,"ar",0.307582777052453,"5"
2013-02-09,"ar",0.307953514994866,"5"
2013-02-10,"ar",0.308301653387223,"5"
2013-02-11,"ar",0.308627192229522,"5"
2013-02-12,"ar",0.308930131521765,"5"
2013-02-13,"ar",0.309210471263949,"5"
2013-02-14,"ar",0.309468211456077,"5"
2013-02-15,"ar",0.309703352098148,"5"
2013-02-16,"ar",0.309915893190161,"5"
2013-02-17,"ar",0.310105834732117,"5"
2013-02-18,"ar",0.310273176724016,"5"
2013-02-19,"ar",0.310417919165858,"5"
2013-02-20,"ar",0.310540062057642,"5"
2013-02-21,"ar",0.310639605399369,"5"
2013-02-22,"ar",0.310716549191039,"5"
2013-02-23,"ar",0.310770893432652,"5"
2013-02-24,"ar",0.310802638124207,"5"
2013-02-25,"ar",0.310811783265706,"5"
2013-02-26,"ar",0.310798328857147,"5"
2013-02-27,"ar",0.310762274898531,"5"
2013-02-28,"ar",0.310703621389857,"5"
2013-03-01,"ar",0.310622368331127,"5"
2013-03-02,"ar",0.310518515722339,"5"
2013-03-03,"ar",0.310392063563494,"5"
2013-03-04,"ar",0.310243011854592,"5"
2013-03-05,"ar",0.310071360595632,"5"
2013-03-06,"ar",0.309877109786616,"5"
2013-03-07,"ar",0.309660259427542,"5"
2013-03-08,"ar",0.309420809518411,"5"
2013-03-09,"ar",0.309158760059222,"5"
2013-03-10,"ar",0.308874111049977,"5"
2013-03-11,"ar",0.308566862490674,"5"
2013-03-12,"ar",0.308237014381314,"5"
2013-03-13,"ar",0.307884566721897,"5"
2013-03-14,"ar",0.307509519512423,"5"
2013-03-15,"ar",0.307111872752891,"5"
2013-03-16,"ar",0.306691626443302,"5"
2013-03-17,"ar",0.306248780583656,"5"
2013-03-18,"ar",0.305783335173953,"5"
2013-03-19,"ar",0.305295290214192,"5"
2013-03-20,"ar",0.304784645704375,"5"
2013-03-21,"ar",0.3042514016445,"5"
2013-03-22,"ar",0.303695558034567,"5"
2013-03-23,"ar",0.303117114874578,"5"
2013-03-24,"ar",0.302516072164532,"5"
2013-03-25,"ar",0.301892429904428,"5"
2013-03-26,"ar",0.301246188094267,"5"
2013-03-27,"ar",0.300577346734049,"5"
2013-03-28,"ar",0.299885905823773,"5"
2013-03-29,"ar",0.29917186536344,"5"
2013-03-30,"ar",0.29843522535305,"5"
2013-03-31,"ar",0.297675985792603,"5"
2013-04-01,"ar",0.296894146682099,"5"
2013-04-02,"ar",0.296089708021537,"5"
2013-04-03,"ar",0.295262669810919,"5"
2013-04-04,"ar",0.294413032050243,"5"
2013-04-05,"ar",0.293540794739509,"5"
2013-04-06,"ar",0.292645957878719,"5"
2013-04-07,"ar",0.291728521467871,"5"
2013-04-08,"ar",0.290788485506966,"5"
2013-04-09,"ar",0.289825849996004,"5"
2013-04-10,"ar",0.288840614934985,"5"
2013-04-11,"ar",0.287832780323909,"5"
2013-04-12,"ar",0.286802346162775,"5"
2013-04-13,"ar",0.285749312451584,"5"
2013-04-14,"ar",0.284673679190336,"5"
2013-04-15,"ar",0.28357544637903,"5"
2013-04-16,"ar",0.282454614017668,"5"
2013-04-17,"ar",0.281311182106248,"5"
2013-04-18,"ar",0.280145150644771,"5"
2013-04-19,"ar",0.278956519633236,"5"
2013-04-20,"ar",0.277745289071645,"5"
2013-04-21,"ar",0.276511458959996,"5"
2013-04-22,"ar",0.27525502929829,"5"
2013-04-23,"ar",0.273976000086527,"5"
2013-04-24,"ar",0.272674371324707,"5"
2013-04-25,"ar",0.271350143012829,"5"
2013-04-26,"ar",0.270003315150894,"5"
2013-04-27,"ar",0.268633887738902,"5"
2013-04-28,"ar",0.267241860776853,"5"
2013-04-29,"ar",0.265827234264747,"5"
2013-04-30,"ar",0.264390008202583,"5"
2013-05-01,"ar",0.262930182590362,"5"
2013-05-02,"ar",0.261447757428084,"5"
2013-05-03,"ar",0.259942732715749,"5"
2013-05-04,"ar",0.258415108453356,"5"
2013-05-05,"ar",0.256864884640906,"5"
2013-05-06,"ar",0.255292061278399,"5"
2013-05-07,"ar",0.253696638365835,"5"
2013-05-08,"ar",0.252078615903214,"5"
2013-05-09,"ar",0.250437993890535,"5"
2013-05-10,"ar",0.248774772327799,"5"
2013-05-11,"ar",0.247088951215006,"5"
2013-05-12,"ar",0.245380530552156,"5"
2013-05-13,"ar",0.243649510339248,"5"
2013-05-14,"ar",0.241895890576283,"5"
2013-05-15,"ar",0.240119671263261,"5"
2013-05-16,"ar",0.238320852400182,"5"
2013-05-17,"ar",0.236499433987046,"5"
2013-05-18,"ar",0.234655416023852,"5"
2013-05-19,"ar",0.232788798510601,"5"
2013-05-20,"ar",0.230899581447293,"5"
2013-05-21,"ar",0.228987764833928,"5"
2013-01-21,"sf",0.0136733619248804,"5"
2013-01-22,"sf",0.0138758165359942,"5"
2013-01-23,"sf",0.0139860316408137,"5"
2013-01-24,"sf",0.0141022386118083,"5"
2013-01-25,"sf",0.014224437448978,"5"
2013-01-26,"sf",0.0143526281523229,"5"
2013-01-27,"sf",0.0144868107218428,"5"
2013-01-28,"sf",0.0146269851575378,"5"
2013-01-29,"sf",0.0147731514594079,"5"
2013-01-30,"sf",0.014925309627453,"5"
2013-01-31,"sf",0.0150834596616733,"5"
2013-02-01,"sf",0.0152476015620687,"5"
2013-02-02,"sf",0.0154177353286392,"5"
2013-02-03,"sf",0.0155938609613848,"5"
2013-02-04,"sf",0.0157759784603054,"5"
2013-02-05,"sf",0.0159640878254012,"5"
2013-02-06,"sf",0.016158189056672,"5"
