"Date","variable","Parameter","Parameter_SD","volume","no.param"
2013-03-19,"k",0.297143069927481,0.0307760592074797,20,"3"
2013-03-20,"k",0.298574162400255,0.0307760592074797,20,"3"
2013-03-21,"k",0.299922263601531,0.0307760592074797,20,"3"
2013-03-22,"k",0.301187373531306,0.0307760592074797,20,"3"
2013-03-23,"k",0.302369492189583,0.0307760592074797,20,"3"
2013-03-24,"k",0.303468619576359,0.0307760592074797,20,"3"
2013-03-25,"k",0.304484755691637,0.0307760592074797,20,"3"
2013-03-26,"k",0.305417900535414,0.0307760592074797,20,"3"
2013-03-27,"k",0.306268054107692,0.0307760592074797,20,"3"
2013-03-28,"k",0.307035216408471,0.0307760592074797,20,"3"
2013-03-29,"k",0.30771938743775,0.0307760592074797,20,"3"
2013-03-30,"k",0.308320567195529,0.0307760592074797,20,"3"
2013-03-31,"k",0.308838755681809,0.0307760592074797,20,"3"
2013-04-01,"k",0.309273952896589,0.0307760592074797,20,"3"
2013-04-02,"k",0.30962615883987,0.0307760592074797,20,"3"
2013-04-03,"k",0.309895373511651,0.0307760592074797,20,"3"
2013-04-04,"k",0.310081596911933,0.0307760592074797,20,"3"
2013-04-05,"k",0.310184829040715,0.0307760592074797,20,"3"
2013-04-06,"k",0.310205069897998,0.0307760592074797,20,"3"
2013-04-07,"k",0.310142319483781,0.0307760592074797,20,"3"
2013-04-08,"k",0.309996577798064,0.0307760592074797,20,"3"
2013-04-09,"k",0.309767844840848,0.0307760592074797,20,"3"
2013-04-10,"k",0.309456120612133,0.0307760592074797,20,"3"
2013-04-11,"k",0.309061405111918,0.0307760592074797,20,"3"
2013-04-12,"k",0.308583698340203,0.0307760592074797,20,"3"
2013-04-13,"k",0.308023000296989,0.0307760592074797,20,"3"
2013-04-14,"k",0.307379310982275,0.0307760592074797,20,"3"
2013-04-15,"k",0.306652630396062,0.0307760592074797,20,"3"
2013-04-16,"k",0.305842958538349,0.0307760592074797,20,"3"
2013-04-17,"k",0.304950295409137,0.0307760592074797,20,"3"
2013-04-18,"k",0.303974641008425,0.0307760592074797,20,"3"
2013-04-19,"k",0.302915995336213,0.0307760592074797,20,"3"
2013-04-20,"k",0.301774358392502,0.0307760592074797,20,"3"
2013-04-21,"k",0.300549730177292,0.0307760592074797,20,"3"
2013-04-22,"k",0.299242110690582,0.0307760592074797,20,"3"
2013-04-23,"k",0.297851499932372,0.0307760592074797,20,"3"
2013-04-24,"k",0.296377897902663,0.0307760592074797,20,"3"
2013-04-25,"k",0.294821304601454,0.0307760592074797,20,"3"
2013-04-26,"k",0.293181720028746,0.0307760592074797,20,"3"
2013-04-27,"k",0.291459144184538,0.0307760592074797,20,"3"
2013-04-28,"k",0.289653577068831,0.0307760592074797,20,"3"
2013-04-29,"k",0.287765018681624,0.0307760592074797,20,"3"
2013-04-30,"k",0.285793469022918,0.0307760592074797,20,"3"
2013-05-01,"k",0.283738928092712,0.0307760592074797,20,"3"
2013-05-02,"k",0.281601395891006,0.0307760592074797,20,"3"
2013-05-03,"k",0.279380872417801,0.0307760592074797,20,"3"
2013-05-04,"k",0.277077357673096,0.0307760592074797,20,"3"
2013-05-05,"k",0.274690851656892,0.0307760592074797,20,"3"
2013-05-06,"k",0.272221354369189,0.0307760592074797,20,"3"
2013-05-07,"k",0.269668865809985,0.0307760592074797,20,"3"
2013-05-08,"k",0.267033385979283,0.0307760592074797,20,"3"
2013-05-09,"k",0.26431491487708,0.0307760592074797,20,"3"
2013-05-10,"k",0.261513452503379,0.0307760592074797,20,"3"
2013-05-11,"k",0.258628998858177,0.0307760592074797,20,"3"
2013-05-12,"k",0.255661553941476,0.0307760592074797,20,"3"
2013-05-13,"k",0.252611117753276,0.0307760592074797,20,"3"
2013-05-14,"k",0.249477690293576,0.0307760592074797,20,"3"
2013-05-15,"k",0.246261271562376,0.0307760592074797,20,"3"
2013-05-16,"k",0.242961861559677,0.0307760592074797,20,"3"
2013-05-17,"k",0.239579460285478,0.0307760592074797,20,"3"
2013-05-18,"k",0.23611406773978,0.0307760592074797,20,"3"
2013-05-19,"k",0.232565683922582,0.0307760592074797,20,"3"
2013-05-20,"k",0.228934308833885,0.0307760592074797,20,"3"
2013-05-21,"k",0.225219942473688,0.0307760592074797,20,"3"
2013-01-21,"Y",0.295772446414977,0.00156943157515549,20,"3"
2013-01-22,"Y",0.295804702672412,0.00156943157515549,20,"3"
2013-01-23,"Y",0.295820903542313,0.00156943157515549,20,"3"
2013-01-24,"Y",0.295837152906336,0.00156943157515549,20,"3"
2013-01-25,"Y",0.295853450764481,0.00156943157515549,20,"3"
2013-01-26,"Y",0.295869797116748,0.00156943157515549,20,"3"
2013-01-27,"Y",0.295886191963138,0.00156943157515549,20,"3"
2013-01-28,"Y",0.29590263530365,0.00156943157515549,20,"3"
2013-01-29,"Y",0.295919127138284,0.00156943157515549,20,"3"
2013-01-30,"Y",0.29593566746704,0.00156943157515549,20,"3"
2013-01-31,"Y",0.295952256289919,0.00156943157515549,20,"3"
2013-02-01,"Y",0.295968893606919,0.00156943157515549,20,"3"
2013-02-02,"Y",0.295985579418042,0.00156943157515549,20,"3"
2013-02-03,"Y",0.296002313723287,0.00156943157515549,20,"3"
2013-02-04,"Y",0.296019096522655,0.00156943157515549,20,"3"
2013-02-05,"Y",0.296035927816144,0.00156943157515549,20,"3"
2013-02-06,"Y",0.296052807603756,0.00156943157515549,20,"3"
2013-02-07,"Y",0.29606973588549,0.00156943157515549,20,"3"
2013-02-08,"Y",0.296086712661346,0.00156943157515549,20,"3"
2013-02-09,"Y",0.296103737931324,0.00156943157515549,20,"3"
2013-02-10,"Y",0.296120811695425,0.00156943157515549,20,"3"
2013-02-11,"Y",0.296137933953648,0.00156943157515549,20,"3"
2013-02-12,"Y",0.296155104705993,0.00156943157515549,20,"3"
2013-02-13,"Y",0.29617232395246,0.00156943157515549,20,"3"
2013-02-14,"Y",0.29618959169305,0.00156943157515549,20,"3"
2013-02-15,"Y",0.296206907927761,0.00156943157515549,20,"3"
2013-02-16,"Y",0.296224272656595,0.00156943157515549,20,"3"
2013-02-17,"Y",0.296241685879551,0.00156943157515549,20,"3"
2013-02-18,"Y",0.29625914759663,0.00156943157515549,20,"3"
2013-02-19,"Y",0.29627665780783,0.00156943157515549,20,"3"
2013-02-20,"Y",0.296294216513153,0.00156943157515549,20,"3"
2013-02-21,"Y",0.296311823712598,0.00156943157515549,20,"3"
2013-02-22,"Y",0.296329479406165,0.00156943157515549,20,"3"
2013-02-23,"Y",0.296347183593854,0.00156943157515549,20,"3"
2013-02-24,"Y",0.296364936275666,0.00156943157515549,20,"3"
2013-02-25,"Y",0.2963827374516,0.00156943157515549,20,"3"
2013-02-26,"Y",0.296400587121656,0.00156943157515549,20,"3"
2013-02-27,"Y",0.296418485285834,0.00156943157515549,20,"3"
2013-02-28,"Y",0.296436431944135,0.00156943157515549,20,"3"
2013-03-01,"Y",0.296454427096557,0.00156943157515549,20,"3"
2013-03-02,"Y",0.296472470743102,0.00156943157515549,20,"3"
2013-03-03,"Y",0.296490562883769,0.00156943157515549,20,"3"
2013-03-04,"Y",0.296508703518559,0.00156943157515549,20,"3"
2013-03-05,"Y",0.29652689264747,0.00156943157515549,20,"3"
2013-03-06,"Y",0.296545130270504,0.00156943157515549,20,"3"
2013-03-07,"Y",0.29656341638766,0.00156943157515549,20,"3"
2013-03-08,"Y",0.296581750998938,0.00156943157515549,20,"3"
2013-03-09,"Y",0.296600134104338,0.00156943157515549,20,"3"
2013-03-10,"Y",0.296618565703861,0.00156943157515549,20,"3"
2013-03-11,"Y",0.296637045797506,0.00156943157515549,20,"3"
2013-03-12,"Y",0.296655574385273,0.00156943157515549,20,"3"
2013-03-13,"Y",0.296674151467162,0.00156943157515549,20,"3"
2013-03-14,"Y",0.296692777043173,0.00156943157515549,20,"3"
2013-03-15,"Y",0.296711451113307,0.00156943157515549,20,"3"
2013-03-16,"Y",0.296730173677563,0.00156943157515549,20,"3"
2013-03-17,"Y",0.296748944735941,0.00156943157515549,20,"3"
2013-03-18,"Y",0.296767764288441,0.00156943157515549,20,"3"
2013-03-19,"Y",0.296786632335064,0.00156943157515549,20,"3"
2013-03-20,"Y",0.296805548875809,0.00156943157515549,20,"3"
2013-03-21,"Y",0.296824513910675,0.00156943157515549,20,"3"
2013-03-22,"Y",0.296843527439665,0.00156943157515549,20,"3"
2013-03-23,"Y",0.296862589462776,0.00156943157515549,20,"3"
2013-03-24,"Y",0.29688169998001,0.00156943157515549,20,"3"
2013-03-25,"Y",0.296900858991365,0.00156943157515549,20,"3"
2013-03-26,"Y",0.296920066496843,0.00156943157515549,20,"3"
2013-03-27,"Y",0.296939322496444,0.00156943157515549,20,"3"
2013-03-28,"Y",0.296958626990166,0.00156943157515549,20,"3"
2013-03-29,"Y",0.296977979978011,0.00156943157515549,20,"3"
2013-03-30,"Y",0.296997381459978,0.00156943157515549,20,"3"
2013-03-31,"Y",0.297016831436067,0.00156943157515549,20,"3"
2013-04-01,"Y",0.297036329906278,0.00156943157515549,20,"3"
2013-04-02,"Y",0.297055876870611,0.00156943157515549,20,"3"
2013-04-03,"Y",0.297075472329067,0.00156943157515549,20,"3"
2013-04-04,"Y",0.297095116281645,0.00156943157515549,20,"3"
2013-04-05,"Y",0.297114808728345,0.00156943157515549,20,"3"
2013-04-06,"Y",0.297134549669168,0.00156943157515549,20,"3"
2013-04-07,"Y",0.297154339104112,0.00156943157515549,20,"3"
2013-04-08,"Y",0.297174177033179,0.00156943157515549,20,"3"
2013-04-09,"Y",0.297194063456368,0.00156943157515549,20,"3"
2013-04-10,"Y",0.297213998373679,0.00156943157515549,20,"3"
2013-04-11,"Y",0.297233981785113,0.00156943157515549,20,"3"
2013-04-12,"Y",0.297254013690668,0.00156943157515549,20,"3"
2013-04-13,"Y",0.297274094090346,0.00156943157515549,20,"3"
2013-04-14,"Y",0.297294222984146,0.00156943157515549,20,"3"
2013-04-15,"Y",0.297314400372068,0.00156943157515549,20,"3"
2013-04-16,"Y",0.297334626254113,0.00156943157515549,20,"3"
2013-04-17,"Y",0.29735490063028,0.00156943157515549,20,"3"
2013-04-18,"Y",0.297375223500569,0.00156943157515549,20,"3"
2013-04-19,"Y",0.29739559486498,0.00156943157515549,20,"3"
2013-04-20,"Y",0.297416014723513,0.00156943157515549,20,"3"
2013-04-21,"Y",0.297436483076169,0.00156943157515549,20,"3"
2013-04-22,"Y",0.297456999922946,0.00156943157515549,20,"3"
2013-04-23,"Y",0.297477565263846,0.00156943157515549,20,"3"
2013-04-24,"Y",0.297498179098869,0.00156943157515549,20,"3"
2013-04-25,"Y",0.297518841428013,0.00156943157515549,20,"3"
2013-04-26,"Y",0.29753955225128,0.00156943157515549,20,"3"
2013-04-27,"Y",0.297560311568669,0.00156943157515549,20,"3"
2013-04-28,"Y",0.29758111938018,0.00156943157515549,20,"3"
2013-04-29,"Y",0.297601975685813,0.00156943157515549,20,"3"
2013-04-30,"Y",0.297622880485568,0.00156943157515549,20,"3"
2013-05-01,"Y",0.297643833779446,0.00156943157515549,20,"3"
2013-05-02,"Y",0.297664835567446,0.00156943157515549,20,"3"
2013-05-03,"Y",0.297685885849568,0.00156943157515549,20,"3"
2013-05-04,"Y",0.297706984625813,0.00156943157515549,20,"3"
2013-05-05,"Y",0.297728131896179,0.00156943157515549,20,"3"
2013-05-06,"Y",0.297749327660668,0.00156943157515549,20,"3"
2013-05-07,"Y",0.297770571919279,0.00156943157515549,20,"3"
2013-05-08,"Y",0.297791864672012,0.00156943157515549,20,"3"
2013-05-09,"Y",0.297813205918868,0.00156943157515549,20,"3"
2013-05-10,"Y",0.297834595659845,0.00156943157515549,20,"3"
2013-05-11,"Y",0.297856033894945,0.00156943157515549,20,"3"
2013-05-12,"Y",0.297877520624167,0.00156943157515549,20,"3"
2013-05-13,"Y",0.297899055847511,0.00156943157515549,20,"3"
2013-05-14,"Y",0.297920639564978,0.00156943157515549,20,"3"
2013-05-15,"Y",0.297942271776567,0.00156943157515549,20,"3"
2013-05-16,"Y",0.297963952482277,0.00156943157515549,20,"3"
2013-05-17,"Y",0.297985681682111,0.00156943157515549,20,"3"
2013-05-18,"Y",0.298007459376066,0.00156943157515549,20,"3"
2013-05-19,"Y",0.298029285564143,0.00156943157515549,20,"3"
2013-05-20,"Y",0.298051160246343,0.00156943157515549,20,"3"
2013-05-21,"Y",0.298073083422665,0.00156943157515549,20,"3"
2013-01-21,"af",0.461888739099026,0.0327613195615697,20,"3"
2013-01-22,"af",0.457168957395295,0.0327613195615697,20,"3"
2013-01-23,"af",0.454891873011777,0.0327613195615697,20,"3"
2013-01-24,"af",0.45266999294049,0.0327613195615697,20,"3"
2013-01-25,"af",0.450503317181434,0.0327613195615697,20,"3"
2013-01-26,"af",0.44839184573461,0.0327613195615697,20,"3"
2013-01-27,"af",0.446335578600017,0.0327613195615697,20,"3"
2013-01-28,"af",0.444334515777656,0.0327613195615697,20,"3"
2013-01-29,"af",0.442388657267525,0.0327613195615697,20,"3"
2013-01-30,"af",0.440498003069627,0.0327613195615697,20,"3"
2013-01-31,"af",0.438662553183959,0.0327613195615697,20,"3"
2013-02-01,"af",0.436882307610523,0.0327613195615697,20,"3"
2013-02-02,"af",0.435157266349318,0.0327613195615697,20,"3"
2013-02-03,"af",0.433487429400345,0.0327613195615697,20,"3"
2013-02-04,"af",0.431872796763603,0.0327613195615697,20,"3"
2013-02-05,"af",0.430313368439093,0.0327613195615697,20,"3"
2013-02-06,"af",0.428809144426813,0.0327613195615697,20,"3"
2013-02-07,"af",0.427360124726766,0.0327613195615697,20,"3"
2013-02-08,"af",0.425966309338949,0.0327613195615697,20,"3"
2013-02-09,"af",0.424627698263364,0.0327613195615697,20,"3"
2013-02-10,"af",0.42334429150001,0.0327613195615697,20,"3"
2013-02-11,"af",0.422116089048888,0.0327613195615697,20,"3"
2013-02-12,"af",0.420943090909997,0.0327613195615697,20,"3"
2013-02-13,"af",0.419825297083337,0.0327613195615697,20,"3"
2013-02-14,"af",0.418762707568909,0.0327613195615697,20,"3"
2013-02-15,"af",0.417755322366712,0.0327613195615697,20,"3"
2013-02-16,"af",0.416803141476747,0.0327613195615697,20,"3"
2013-02-17,"af",0.415906164899013,0.0327613195615697,20,"3"
2013-02-18,"af",0.41506439263351,0.0327613195615697,20,"3"
2013-02-19,"af",0.414277824680239,0.0327613195615697,20,"3"
2013-02-20,"af",0.413546461039199,0.0327613195615697,20,"3"
2013-02-21,"af",0.41287030171039,0.0327613195615697,20,"3"
2013-02-22,"af",0.412249346693813,0.0327613195615697,20,"3"
2013-02-23,"af",0.411683595989467,0.0327613195615697,20,"3"
2013-02-24,"af",0.411173049597352,0.0327613195615697,20,"3"
2013-02-25,"af",0.410717707517469,0.0327613195615697,20,"3"
2013-02-26,"af",0.410317569749817,0.0327613195615697,20,"3"
2013-02-27,"af",0.409972636294397,0.0327613195615697,20,"3"
2013-02-28,"af",0.409682907151208,0.0327613195615697,20,"3"
2013-03-01,"af",0.40944838232025,0.0327613195615697,20,"3"
2013-03-02,"af",0.409269061801524,0.0327613195615697,20,"3"
2013-03-03,"af",0.409144945595029,0.0327613195615697,20,"3"
2013-03-04,"af",0.409076033700766,0.0327613195615697,20,"3"
2013-03-05,"af",0.409062326118733,0.0327613195615697,20,"3"
2013-03-06,"af",0.409103822848933,0.0327613195615697,20,"3"
2013-03-07,"af",0.409200523891363,0.0327613195615697,20,"3"
2013-03-08,"af",0.409352429246025,0.0327613195615697,20,"3"
2013-03-09,"af",0.409559538912919,0.0327613195615697,20,"3"
2013-03-10,"af",0.409821852892043,0.0327613195615697,20,"3"
2013-03-11,"af",0.410139371183399,0.0327613195615697,20,"3"
2013-03-12,"af",0.410512093786987,0.0327613195615697,20,"3"
2013-03-13,"af",0.410940020702806,0.0327613195615697,20,"3"
2013-03-14,"af",0.411423151930856,0.0327613195615697,20,"3"
2013-03-15,"af",0.411961487471137,0.0327613195615697,20,"3"
2013-03-16,"af",0.41255502732365,0.0327613195615697,20,"3"
2013-03-17,"af",0.413203771488394,0.0327613195615697,20,"3"
2013-03-18,"af",0.41390771996537,0.0327613195615697,20,"3"
2013-03-19,"af",0.414666872754577,0.0327613195615697,20,"3"
2013-03-20,"af",0.415481229856016,0.0327613195615697,20,"3"
2013-03-21,"af",0.416350791269685,0.0327613195615697,20,"3"
2013-03-22,"af",0.417275556995587,0.0327613195615697,20,"3"
2013-03-23,"af",0.418255527033719,0.0327613195615697,20,"3"
2013-03-24,"af",0.419290701384083,0.0327613195615697,20,"3"
2013-03-25,"af",0.420381080046678,0.0327613195615697,20,"3"
2013-03-26,"af",0.421526663021505,0.0327613195615697,20,"3"
2013-03-27,"af",0.422727450308563,0.0327613195615697,20,"3"
2013-03-28,"af",0.423983441907852,0.0327613195615697,20,"3"
2013-03-29,"af",0.425294637819373,0.0327613195615697,20,"3"
2013-03-30,"af",0.426661038043125,0.0327613195615697,20,"3"
2013-03-31,"af",0.428082642579109,0.0327613195615697,20,"3"
2013-04-01,"af",0.429559451427324,0.0327613195615697,20,"3"
2013-04-02,"af",0.43109146458777,0.0327613195615697,20,"3"
2013-04-03,"af",0.432678682060447,0.0327613195615697,20,"3"
2013-04-04,"af",0.434321103845356,0.0327613195615697,20,"3"
2013-04-05,"af",0.436018729942497,0.0327613195615697,20,"3"
2013-04-06,"af",0.437771560351868,0.0327613195615697,20,"3"
2013-04-07,"af",0.439579595073472,0.0327613195615697,20,"3"
2013-04-08,"af",0.441442834107306,0.0327613195615697,20,"3"
2013-04-09,"af",0.443361277453372,0.0327613195615697,20,"3"
2013-04-10,"af",0.445334925111669,0.0327613195615697,20,"3"
2013-04-11,"af",0.447363777082198,0.0327613195615697,20,"3"
2013-04-12,"af",0.449447833364958,0.0327613195615697,20,"3"
2013-04-13,"af",0.451587093959949,0.0327613195615697,20,"3"
2013-04-14,"af",0.453781558867172,0.0327613195615697,20,"3"
2013-04-15,"af",0.456031228086626,0.0327613195615697,20,"3"
2013-04-16,"af",0.458336101618311,0.0327613195615697,20,"3"
2013-04-17,"af",0.460696179462228,0.0327613195615697,20,"3"
2013-04-18,"af",0.463111461618376,0.0327613195615697,20,"3"
2013-04-19,"af",0.465581948086756,0.0327613195615697,20,"3"
2013-04-20,"af",0.468107638867367,0.0327613195615697,20,"3"
2013-04-21,"af",0.470688533960209,0.0327613195615697,20,"3"
2013-04-22,"af",0.473324633365283,0.0327613195615697,20,"3"
2013-04-23,"af",0.476015937082588,0.0327613195615697,20,"3"
2013-04-24,"af",0.478762445112124,0.0327613195615697,20,"3"
2013-04-25,"af",0.481564157453892,0.0327613195615697,20,"3"
2013-04-26,"af",0.484421074107891,0.0327613195615697,20,"3"
2013-04-27,"af",0.487333195074122,0.0327613195615697,20,"3"
2013-04-28,"af",0.490300520352584,0.0327613195615697,20,"3"
2013-04-29,"af",0.493323049943277,0.0327613195615697,20,"3"
2013-04-30,"af",0.496400783846202,0.0327613195615697,20,"3"
2013-05-01,"af",0.499533722061358,0.0327613195615697,20,"3"
2013-05-02,"af",0.502721864588745,0.0327613195615697,20,"3"
2013-05-03,"af",0.505965211428364,0.0327613195615697,20,"3"
2013-05-04,"af",0.509263762580214,0.0327613195615697,20,"3"
2013-05-05,"af",0.512617518044295,0.0327613195615697,20,"3"
2013-05-06,"af",0.516026477820608,0.0327613195615697,20,"3"
2013-05-07,"af",0.519490641909153,0.0327613195615697,20,"3"
2013-05-08,"af",0.523010010309928,0.0327613195615697,20,"3"
2013-05-09,"af",0.526584583022935,0.0327613195615697,20,"3"
2013-05-10,"af",0.530214360048173,0.0327613195615697,20,"3"
2013-05-11,"af",0.533899341385643,0.0327613195615697,20,"3"
2013-05-12,"af",0.537639527035344,0.0327613195615697,20,"3"
2013-05-13,"af",0.541434916997277,0.0327613195615697,20,"3"
2013-05-14,"af",0.545285511271441,0.0327613195615697,20,"3"
2013-05-15,"af",0.549191309857836,0.0327613195615697,20,"3"
2013-05-16,"af",0.553152312756463,0.0327613195615697,20,"3"
2013-05-17,"af",0.557168519967321,0.0327613195615697,20,"3"
2013-05-18,"af",0.56123993149041,0.0327613195615697,20,"3"
2013-05-19,"af",0.565366547325731,0.0327613195615697,20,"3"
2013-05-20,"af",0.569548367473283,0.0327613195615697,20,"3"
2013-05-21,"af",0.573785391933066,0.0327613195615697,20,"3"
2013-01-21,"as",0.279581902258352,0.00967933068427326,20,"3"
2013-01-22,"as",0.277517590048547,0.00967933068427326,20,"3"
2013-01-23,"as",0.276484102965534,0.00967933068427326,20,"3"
2013-01-24,"as",0.27544972856378,0.00967933068427326,20,"3"
2013-01-25,"as",0.274414466843286,0.00967933068427326,20,"3"
2013-01-26,"as",0.273378317804051,0.00967933068427326,20,"3"
2013-01-27,"as",0.272341281446076,0.00967933068427326,20,"3"
2013-01-28,"as",0.27130335776936,0.00967933068427326,20,"3"
2013-01-29,"as",0.270264546773903,0.00967933068427326,20,"3"
2013-01-30,"as",0.269224848459706,0.00967933068427326,20,"3"
2013-01-31,"as",0.268184262826769,0.00967933068427326,20,"3"
2013-02-01,"as",0.267142789875091,0.00967933068427326,20,"3"
2013-02-02,"as",0.266100429604672,0.00967933068427326,20,"3"
2013-02-03,"as",0.265057182015513,0.00967933068427326,20,"3"
2013-02-04,"as",0.264013047107614,0.00967933068427326,20,"3"
2013-02-05,"as",0.262968024880974,0.00967933068427326,20,"3"
2013-02-06,"as",0.261922115335593,0.00967933068427326,20,"3"
2013-02-07,"as",0.260875318471472,0.00967933068427326,20,"3"
2013-02-08,"as",0.25982763428861,0.00967933068427326,20,"3"
2013-02-09,"as",0.258779062787008,0.00967933068427326,20,"3"
2013-02-10,"as",0.257729603966665,0.00967933068427326,20,"3"
2013-02-11,"as",0.256679257827582,0.00967933068427326,20,"3"
2013-02-12,"as",0.255628024369758,0.00967933068427326,20,"3"
2013-02-13,"as",0.254575903593194,0.00967933068427326,20,"3"
2013-02-14,"as",0.253522895497889,0.00967933068427326,20,"3"
2013-02-15,"as",0.252469000083844,0.00967933068427326,20,"3"
2013-02-16,"as",0.251414217351058,0.00967933068427326,20,"3"
2013-02-17,"as",0.250358547299531,0.00967933068427326,20,"3"
2013-02-18,"as",0.249301989929264,0.00967933068427326,20,"3"
2013-02-19,"as",0.248244545240257,0.00967933068427326,20,"3"
2013-02-20,"as",0.247186213232509,0.00967933068427326,20,"3"
2013-02-21,"as",0.24612699390602,0.00967933068427326,20,"3"
2013-02-22,"as",0.245066887260791,0.00967933068427326,20,"3"
2013-02-23,"as",0.244005893296821,0.00967933068427326,20,"3"
2013-02-24,"as",0.242944012014111,0.00967933068427326,20,"3"
2013-02-25,"as",0.241881243412661,0.00967933068427326,20,"3"
2013-02-26,"as",0.240817587492469,0.00967933068427326,20,"3"
2013-02-27,"as",0.239753044253538,0.00967933068427326,20,"3"
2013-02-28,"as",0.238687613695865,0.00967933068427326,20,"3"
2013-03-01,"as",0.237621295819453,0.00967933068427326,20,"3"
2013-03-02,"as",0.236554090624299,0.00967933068427326,20,"3"
2013-03-03,"as",0.235485998110406,0.00967933068427326,20,"3"
2013-03-04,"as",0.234417018277771,0.00967933068427326,20,"3"
2013-03-05,"as",0.233347151126396,0.00967933068427326,20,"3"
2013-03-06,"as",0.232276396656281,0.00967933068427326,20,"3"
2013-03-07,"as",0.231204754867425,0.00967933068427326,20,"3"
2013-03-08,"as",0.230132225759829,0.00967933068427326,20,"3"
2013-03-09,"as",0.229058809333492,0.00967933068427326,20,"3"
2013-03-10,"as",0.227984505588414,0.00967933068427326,20,"3"
2013-03-11,"as",0.226909314524596,0.00967933068427326,20,"3"
2013-03-12,"as",0.225833236142037,0.00967933068427326,20,"3"
2013-03-13,"as",0.224756270440738,0.00967933068427326,20,"3"
2013-03-14,"as",0.223678417420699,0.00967933068427326,20,"3"
2013-03-15,"as",0.222599677081918,0.00967933068427326,20,"3"
2013-03-16,"as",0.221520049424398,0.00967933068427326,20,"3"
2013-03-17,"as",0.220439534448137,0.00967933068427326,20,"3"
2013-03-18,"as",0.219358132153135,0.00967933068427326,20,"3"
2013-03-19,"as",0.218275842539393,0.00967933068427326,20,"3"
2013-03-20,"as",0.21719266560691,0.00967933068427326,20,"3"
2013-03-21,"as",0.216108601355686,0.00967933068427326,20,"3"
2013-03-22,"as",0.215023649785723,0.00967933068427326,20,"3"
2013-03-23,"as",0.213937810897018,0.00967933068427326,20,"3"
2013-03-24,"as",0.212851084689573,0.00967933068427326,20,"3"
2013-03-25,"as",0.211763471163388,0.00967933068427326,20,"3"
2013-03-26,"as",0.210674970318462,0.00967933068427326,20,"3"
2013-03-27,"as",0.209585582154795,0.00967933068427326,20,"3"
2013-03-28,"as",0.208495306672388,0.00967933068427326,20,"3"
2013-03-29,"as",0.207404143871241,0.00967933068427326,20,"3"
2013-03-30,"as",0.206312093751353,0.00967933068427326,20,"3"
2013-03-31,"as",0.205219156312724,0.00967933068427326,20,"3"
2013-04-01,"as",0.204125331555355,0.00967933068427326,20,"3"
2013-04-02,"as",0.203030619479245,0.00967933068427326,20,"3"
2013-04-03,"as",0.201935020084395,0.00967933068427326,20,"3"
2013-04-04,"as",0.200838533370804,0.00967933068427326,20,"3"
2013-04-05,"as",0.199741159338473,0.00967933068427326,20,"3"
2013-04-06,"as",0.198642897987401,0.00967933068427326,20,"3"
2013-04-07,"as",0.197543749317589,0.00967933068427326,20,"3"
2013-04-08,"as",0.196443713329036,0.00967933068427326,20,"3"
2013-04-09,"as",0.195342790021743,0.00967933068427326,20,"3"
2013-04-10,"as",0.194240979395709,0.00967933068427326,20,"3"
2013-04-11,"as",0.193138281450935,0.00967933068427326,20,"3"
2013-04-12,"as",0.19203469618742,0.00967933068427326,20,"3"
2013-04-13,"as",0.190930223605164,0.00967933068427326,20,"3"
2013-04-14,"as",0.189824863704168,0.00967933068427326,20,"3"
2013-04-15,"as",0.188718616484432,0.00967933068427326,20,"3"
2013-04-16,"as",0.187611481945955,0.00967933068427326,20,"3"
2013-04-17,"as",0.186503460088737,0.00967933068427326,20,"3"
2013-04-18,"as",0.185394550912779,0.00967933068427326,20,"3"
2013-04-19,"as",0.184284754418081,0.00967933068427326,20,"3"
2013-04-20,"as",0.183174070604641,0.00967933068427326,20,"3"
2013-04-21,"as",0.182062499472462,0.00967933068427326,20,"3"
2013-04-22,"as",0.180950041021541,0.00967933068427326,20,"3"
2013-04-23,"as",0.179836695251881,0.00967933068427326,20,"3"
2013-04-24,"as",0.17872246216348,0.00967933068427326,20,"3"
2013-04-25,"as",0.177607341756338,0.00967933068427326,20,"3"
2013-04-26,"as",0.176491334030455,0.00967933068427326,20,"3"
2013-04-27,"as",0.175374438985833,0.00967933068427326,20,"3"
2013-04-28,"as",0.174256656622469,0.00967933068427326,20,"3"
2013-04-29,"as",0.173137986940365,0.00967933068427326,20,"3"
2013-04-30,"as",0.172018429939521,0.00967933068427326,20,"3"
2013-05-01,"as",0.170897985619936,0.00967933068427326,20,"3"
2013-05-02,"as",0.16977665398161,0.00967933068427326,20,"3"
2013-05-03,"as",0.168654435024544,0.00967933068427326,20,"3"
2013-05-04,"as",0.167531328748738,0.00967933068427326,20,"3"
2013-05-05,"as",0.166407335154191,0.00967933068427326,20,"3"
2013-05-06,"as",0.165282454240903,0.00967933068427326,20,"3"
2013-05-07,"as",0.164156686008875,0.00967933068427326,20,"3"
2013-05-08,"as",0.163030030458106,0.00967933068427326,20,"3"
2013-05-09,"as",0.161902487588597,0.00967933068427326,20,"3"
2013-05-10,"as",0.160774057400348,0.00967933068427326,20,"3"
2013-05-11,"as",0.159644739893357,0.00967933068427326,20,"3"
2013-05-12,"as",0.158514535067627,0.00967933068427326,20,"3"
2013-05-13,"as",0.157383442923155,0.00967933068427326,20,"3"
