"Date","volume","Rd_daily"
2013-05-10,1000,0.00140816126691434
2013-05-11,5,0.00124587681868075
2013-05-11,10,0.00148922372599672
2013-05-11,15,0.00120553669244983
2013-05-11,20,0.00121590812007817
2013-05-11,25,0.000896426009730892
2013-05-11,35,0.00107891918958385
2013-05-11,1000,0.00151903662965102
2013-05-12,5,0.00122509366115603
2013-05-12,10,0.0014643811646593
2013-05-12,15,0.00118542647079281
2013-05-12,20,0.0011956248869236
2013-05-12,25,0.000881472233651151
2013-05-12,35,0.00106092114424153
2013-05-12,1000,0.00149369674284481
2013-05-13,5,0.00120383501040271
2013-05-13,10,0.00143897023589826
2013-05-13,15,0.00116485615185691
2013-05-13,20,0.00117487759819867
2013-05-13,25,0.000866176333461563
2013-05-13,35,0.00104251132563145
2013-05-13,1000,0.00146777711041642
2013-05-14,5,0.0011979610933907
2013-05-14,10,0.00143194901482114
2013-05-14,15,0.00115917242584146
2013-05-14,20,0.00116914497416676
2013-05-14,25,0.000861949967010549
2013-05-14,35,0.00103742456128424
2013-05-14,1000,0.00146061533088334
2013-05-15,5,0.000998078730768729
2013-05-15,10,0.00119302526861956
2013-05-15,15,0.000965762035101949
2013-05-15,20,0.00097407064247656
2013-05-15,25,0.000718131777239168
2013-05-15,35,0.000864328061326436
2013-05-15,1000,0.00121690854872692
2013-05-16,5,0.00117790605601995
2013-05-16,10,0.00140797679137943
2013-05-16,15,0.00113976674860566
2013-05-16,20,0.0011495723467433
2013-05-16,25,0.000847520083690063
2013-05-16,35,0.00102005706207189
2013-05-16,1000,0.0014361632053454
2013-05-17,5,0.00115075417313269
2013-05-17,10,0.00137552155375488
2013-05-17,15,0.00111349401393486
2013-05-17,20,0.00112307358347633
2013-05-17,25,0.000827983919545775
2013-05-17,35,0.000996543752376137
2013-05-17,1000,0.00140305824340107
2013-05-18,5,0.000970276813249118
2013-05-18,10,0.00115979303042586
2013-05-18,15,0.00093886031320793
2013-05-18,20,0.000946937480707298
2013-05-18,25,0.000698127903973942
2013-05-18,35,0.000840251826927197
2013-05-18,1000,0.00118301103136919
2013-05-19,5,0.000929900682086403
2013-05-19,10,0.00111153056050115
2013-05-19,15,0.000899791516930492
2013-05-19,20,0.000907532569240953
2013-05-19,25,0.000669076705971165
2013-05-19,35,0.000805286425806133
2013-05-19,1000,0.00113378239072019
2013-05-20,5,0.000924986221260805
2013-05-20,10,0.00110565619832326
2013-05-20,15,0.000895036180961452
2013-05-20,20,0.000902736322345551
2013-05-20,25,0.000665540681829923
2013-05-20,35,0.000801030542711036
2013-05-20,1000,0.00112779042915775
2013-05-21,5,0.00116791962943046
2013-05-21,10,0.00139603979793674
2013-05-21,15,0.00113010367156661
2013-05-21,20,0.00113982613668573
2013-05-21,25,0.000840334708374578
2013-05-21,35,0.00101140889788647
2013-05-21,1000,0.00142398724415783
