"Date","volume","tdc_gross"
2013-05-10,"35",0.636341284934823
2013-05-10,"5",0.0990709008826533
2013-05-11,"10",0.143221188758062
2013-05-11,"1000",2.73094813840766
2013-05-11,"15",0.256196618264306
2013-05-11,"20",0.219864209056643
2013-05-11,"25",0.284191023588169
2013-05-11,"35",0.602324428991488
2013-05-11,"5",0.0943389328418229
2013-05-12,"10",0.143464873074132
2013-05-12,"1000",2.72571918301712
2013-05-12,"15",0.255745561803068
2013-05-12,"20",0.219684588945441
2013-05-12,"25",0.289713219725081
2013-05-12,"35",0.59354914004367
2013-05-12,"5",0.0945695531558206
2013-05-13,"10",0.118431357446843
2013-05-13,"1000",2.1217739498532
2013-05-13,"15",0.207469047284049
2013-05-13,"20",0.17717206154266
2013-05-13,"25",0.234200678184075
2013-05-13,"35",0.481036192798603
2013-05-13,"5",0.0793255332912466
2013-05-14,"10",0.140206567605211
2013-05-14,"1000",2.68137563329923
2013-05-14,"15",0.252957380957216
2013-05-14,"20",0.216223090624634
2013-05-14,"25",0.282621151653514
2013-05-14,"35",0.585141186928801
2013-05-14,"5",0.0923503274756027
2013-05-15,"10",0.128325143807512
2013-05-15,"1000",2.4842691632165
2013-05-15,"15",0.233479478828645
2013-05-15,"20",0.199299063109524
2013-05-15,"25",0.264145716028865
2013-05-15,"35",0.540605166140385
2013-05-15,"5",0.0844116887048376
2013-05-16,"10",0.152509472591386
2013-05-16,"1000",2.9046442950773
2013-05-16,"15",0.272315991434732
2013-05-16,"20",0.238762312901195
2013-05-16,"25",0.312647634811726
2013-05-16,"35",0.62214784608432
2013-05-16,"5",0.103924137641267
2013-05-17,"10",0.151634033164206
2013-05-17,"1000",2.99550429059472
2013-05-17,"15",0.279257233115037
2013-05-17,"20",0.242469715833343
2013-05-17,"25",0.313560986463962
2013-05-17,"35",0.634922762040565
2013-05-17,"5",0.106071965761756
2013-05-18,"10",0.133274036304596
2013-05-18,"1000",2.71946942257418
2013-05-18,"15",0.251606506326641
2013-05-18,"20",0.218704066924856
2013-05-18,"25",0.283761224777137
2013-05-18,"35",0.573470263625725
2013-05-18,"5",0.0993561801522647
2013-05-19,"10",0.128112249619383
2013-05-19,"1000",2.64224211350749
2013-05-19,"15",0.243458390069967
2013-05-19,"20",0.215256917491636
2013-05-19,"25",0.268498937817216
2013-05-19,"35",0.554631439040333
2013-05-19,"5",0.0985572010716829
2013-05-20,"10",0.119672259529423
2013-05-20,"1000",2.44359652302037
2013-05-20,"15",0.231125674525539
2013-05-20,"20",0.199577146014309
2013-05-20,"25",0.250200563665523
2013-05-20,"35",0.506897949663448
2013-05-20,"5",0.095297586682547
2013-05-21,"10",0.13633274923295
2013-05-21,"1000",2.74015100251531
2013-05-21,"15",0.256369803704087
2013-05-21,"20",0.227475564910693
2013-05-21,"25",0.27745085018837
2013-05-21,"35",0.560928662320005
2013-05-21,"5",0.115282821594394
